name,owner_name,url,description,created,updated,watchers,language,topics,forks
phpMussel/CLI,phpMussel,https://github.com/phpMussel/CLI,phpMussel CLI-mode (dedicated Composer version).,2020-06-09 08:24:23,2021-07-10 08:30:45,3,PHP,"php,security,phpmussel,protection,cli,anti-virus,malware,anti-spam,viruses,signatures,anti-malware,anti-trojan,antivirus,hacktoberfest",0
phpMussel/Core,phpMussel,https://github.com/phpMussel/Core,phpMussel core (dedicated Composer version).,2019-01-30 11:31:53,2021-10-05 11:43:04,3,PHP,"php,security,protection,antivirus,anti-virus,websites,anti-malware,uploads,gnugpl,clamav,anti-spam,viruses,signatures,phpmussel,hacktoberfest",4
phpMussel/Docs,phpMussel,https://github.com/phpMussel/Docs,Documentation for phpMussel.,2019-05-05 09:33:26,2021-07-05 14:12:48,6,PHP,"anti-spam,anti-malware,anti-virus,anti-trojan,antivirus,security,protection,malware,viruses,uploads,upload,php,documentation,translations,hacktoberfest",2
phpMussel/FrontEnd,phpMussel,https://github.com/phpMussel/FrontEnd,phpMussel front-end (dedicated Composer version).,2020-06-09 08:24:00,2021-08-09 11:19:15,2,PHP,"php,security,protection,anti-virus,front-end,frontend,malware,upload,file-upload,websites,anti-spam,viruses,signatures,anti-malware,anti-trojan,antivirus,uploads,phpmussel,hacktoberfest",0
phpMussel/Web,phpMussel,https://github.com/phpMussel/Web,phpMussel upload handler (dedicated Composer version).,2020-06-09 08:24:39,2021-08-09 11:19:27,2,PHP,"php,security,protection,anti-virus,malware,upload,file-upload,websites,anti-spam,viruses,signatures,anti-malware,anti-trojan,antivirus,uploads,phpmussel,hacktoberfest",1
phpMussel/phpMussel,phpMussel,https://github.com/phpMussel/phpMussel,PHP-based anti-virus anti-trojan anti-malware solution.,2015-05-23 09:01:56,2021-10-03 15:39:32,354,,"anti-spam,anti-malware,anti-virus,anti-trojan,antivirus,security,protection,malware,viruses,uploads,upload,php,phpmussel,clamav,file-upload,signatures,websites,hacktoberfest",80
picatz/falconz,picatz,https://github.com/picatz/falconz,🦅 Falcon Malware Sandbox APIv2 Connector,2018-04-09 16:53:22,2021-10-05 20:30:28,27,Ruby,"malware-analysis,api-client,vxstream,ruby,payload-security,threat-intelligence",9
pierky/blocklistsaggregator,pierky,https://github.com/pierky/blocklistsaggregator,A Python tool that downloads IP block lists from various sources and builds configurations for network equipments and firewalls.,2016-06-23 08:30:15,2021-08-01 00:05:20,22,Python,"blocklist,malware,ransomware",3
pikulet/anti-debugging,pikulet,https://github.com/pikulet/anti-debugging,demo of common anti-analysis techniques used by malware,2019-05-29 02:49:26,2021-02-07 04:19:03,5,C,"malware-analysis,anti-debugging,anti-reversing,windows,anti-analysis,debuggers",1
piratemad/smartav,piratemad,https://github.com/piratemad/smartav,Machine Learning on Malwares,2017-02-02 23:31:27,2020-08-28 23:14:03,2,Python,"machine-learning,malware",6
pmarella2/Malware-Classification-using-ANN,pmarella2,https://github.com/pmarella2/Malware-Classification-using-ANN,A multi-class classifier artificial neural network (ANN) that uses API call sequence data fed to predict the malware classifications.,2020-12-06 11:36:57,2021-10-05 04:11:44,0,Python,"machine-learning,deep-learning,neural-network,malware-research",0
post-cyberlabs/lama,post-cyberlabs,https://github.com/post-cyberlabs/lama,LAMA: Lab for Automated Malware Analysis,2016-10-11 13:46:40,2020-07-02 09:32:28,4,Python,"malware-analysis,lab,automated-malware-analysis",0
poxyran/poxyblog,poxyran,https://github.com/poxyran/poxyblog,poxyran's blog,2019-02-27 15:39:03,2021-09-20 11:30:37,10,Python,"personal-website,reverse-engineering,exploiting,malware-analysis,hardware-hacking,iot,bug-hunting,tools",2
prabormukherjee/Antivirus,prabormukherjee,https://github.com/prabormukherjee/Antivirus,A basic malware detector using Machine Learning,2020-07-07 07:35:37,2021-01-19 15:31:14,1,Python,"joblib,antivirus,malware-detector,pyfile,pe-file,hashlib,ml",1
pranshu1921/Microsoft-Malware-Detection,pranshu1921,https://github.com/pranshu1921/Microsoft-Malware-Detection,A multiclass classification problem to classify malware classes.,2020-09-24 19:51:57,2021-08-11 00:24:52,1,Jupyter Notebook,"multiclass-classification,microsoft,malware-analysis,confusion-matrix,logloss,shutil,pandas,matplotlib,seaborn,numpy,pickle,sklearn,xgboost,decision-tree-classifier,knearest-neighbors,logistic-regression,random-forest-classifier",1
prasannakdev0/Microsoft_Malware_Detection,prasannakdev0,https://github.com/prasannakdev0/Microsoft_Malware_Detection,,2019-02-20 20:13:55,2019-02-20 20:46:11,0,Jupyter Notebook,"microsoft,malware-detection,machine-learning,feature-engineering",0
pratikpv/malware_detect2,pratikpv,https://github.com/pratikpv/malware_detect2,Malware Classification using Machine learning,2020-05-22 00:13:49,2021-08-27 15:33:33,15,Python,"mlp,cnn,rnn,lstm,gru,pytorch,malware,knn,xgboost,random-forest,deep-learning,malware-classification,machine-learning",2
priyansh-anand/exxx_evasion,priyansh-anand,https://github.com/priyansh-anand/exxx_evasion,EXXX EVASION | Metasploit Antivirus Evasion | Fully Undetectable Payloads,2020-04-15 18:57:11,2021-09-18 17:48:09,12,Python,"metasploit,metasploit-payloads,metasploit-framework,metasploit-modules,msfvenom,msfvenom-payload,msfvenom-payload-creator,payload-generator,malware-development,meterpreter,meterpreter-encrypted-payloads",6
priyjan5/Floki-Bot-Malware-Analysis-Project,priyjan5,https://github.com/priyjan5/Floki-Bot-Malware-Analysis-Project,A Malware Analysis and Reverse Engineering Project for a Graduate level Malware Analysis class,2018-09-20 13:46:28,2018-10-31 07:55:13,1,,"malware-analysis,reverse-engineering",0
prodseanb/Keylogger,prodseanb,https://github.com/prodseanb/Keylogger,Tracks user key presses and gets contents of the clipboard,2021-03-19 16:59:09,2021-08-21 12:30:54,2,Python,"keylogger,python3,malware-research",1
progressionnetwork/StringHeur,progressionnetwork,https://github.com/progressionnetwork/StringHeur,Strings Heuristic Analyzer (Tool to detect suspected strings via regexp matching),2019-07-19 10:51:56,2019-07-19 11:03:42,0,C++,"string-analysis,string-matching,heuristic,malware-analysis",0
projectmatris/antimalwareapp,projectmatris,https://github.com/projectmatris/antimalwareapp,Anti-malware for Android using machine learning,2020-07-02 18:00:54,2021-10-04 17:51:30,103,Java,"machine-learning,android,malware-detection,antivirus,anti-malware,libreav,libre-av,project,matris,projectmatris,security,foss,android-application,android-development,hacktoberfest",12
promitbasak/Malware-Detection-with-Machine-Learning,promitbasak,https://github.com/promitbasak/Malware-Detection-with-Machine-Learning,A machine learning program to detect malwares on windows platform using the static and dynamic analysis.,2021-07-27 13:33:30,2021-08-18 05:10:01,3,Python,"machine-learning,malware,malware-analysis,feature-engineering",0
psauxx/XAttacker-3.0,psauxx,https://github.com/psauxx/XAttacker-3.0,X Attacker Tool Website Vulnerability Scanner & Auto Exploiter You can use this tool to check the security by finding the vulnerability in your website or you can use this tool to Get Shells | Sends | Deface | cPanels | Databases All Credits To The Org Owners i Remade The API and added New Exploits To Joomla And Wordpress,2020-07-11 18:57:49,2021-10-08 04:10:50,40,Perl,"exploits,exploit,autoexploiter,malware,pentesting,scanner,dorker,auto-scanner,auto-exploiter,cpanel,hacking,hacking-tool,hacking-tools",20
psmitty7373/eif,psmitty7373,https://github.com/psmitty7373/eif,Evil Reflective DLL Injection Finder,2017-01-30 18:27:37,2021-08-30 00:26:45,39,C++,"evil-injections,reflective,dll,injection,malware,finder,kernel,driver",10
psrok1/emu-strings,psrok1,https://github.com/psrok1/emu-strings,Emu-strings project - JScript/VBScript automated dropper analysis system,2018-05-08 10:09:20,2021-07-20 01:41:58,12,Python,"malware-analysis,dropper,jscript,vbscript,wsh,analyzer,strings",4
pwelch/chef-cuckoo,pwelch,https://github.com/pwelch/chef-cuckoo,Chef Cookbook for Cuckoo,2015-12-21 22:41:55,2017-06-18 02:35:51,2,HTML,"chef-cookbook,malware-analysis",0
pwelch/chef-yara,pwelch,https://github.com/pwelch/chef-yara,Chef Cookbook to Install the YARA Malware Research Tool,2015-03-22 23:16:48,2019-05-10 23:56:21,7,Ruby,"yara,chef-cookbook,ruby,malware-analysis",2
pwelch/virustotal_api,pwelch,https://github.com/pwelch/virustotal_api,Ruby Gem for VirusTotal API,2014-12-21 18:34:28,2021-09-22 19:18:47,21,Ruby,"ruby,security,malware-analysis",14
pwndbg/pwndbg,pwndbg,https://github.com/pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,2015-02-22 21:35:19,2021-10-07 12:07:43,4009,Python,"python,gdb,peda,gdbinit,pwndbg,reverse-engineering,debugging,ctf,gef,hack,linux,disassembler,ida-pro,binary-ninja,defcon,capture-the-flag,malware,malware-analysis,pwnable",582
pylyf/NetWorm,pylyf,https://github.com/pylyf/NetWorm,Python network worm that spreads on the local network and gives the attacker control of these machines.,2018-07-06 19:57:02,2021-10-03 19:11:31,206,Python,"python,worm,malware,backdoor,rat,trojan,spread,machine,bruteforcing-local-machines,python-network-worm,attacker-control,python-virus,hacking,hacking-code,pentesting,pentesting-windows",96
qSharpy/threatnav,qSharpy,https://github.com/qSharpy/threatnav,Cyber threat detection and analysis platform,2020-04-24 16:47:31,2021-07-23 16:38:22,1,Shell,"elk-stack,kibana,logstash,elsaticsearch,zeek,yara,flask,linux,opennebula,proxy,malware-detection",1
qeeqbox/analyzer,qeeqbox,https://github.com/qeeqbox/analyzer,"☣️ Offline Analyzer for extracting and visualizing features, artifacts and IoCs from files and memory dumps (Windows, Linux, Android, iPhone, Blackberry, macOS binaries, emails and more)",2019-10-17 23:44:27,2021-10-05 01:02:10,138,Python,"analyzer,malware,visualizes,analysis,malware-analysis,phishing,osint,python",37
qeeqbox/honeypots,qeeqbox,https://github.com/qeeqbox/honeypots,"🍯 19 honeypots in a single pypi package (DNS, HTTP Proxy, HTTP, HTTPS, SSH, POP3, IMAP, STMP, VNC, SMB, SOCKS5, Redis, TELNET, Postgres, MySQL, MSSQL, Elastic, LDAP)",2021-01-17 23:41:42,2021-10-07 16:07:50,101,Python,"pypi,monitoring-tool,network-analysis,malware-analysis,credentials,honeypot,honeypots,pypi-package,twisted,emulator",19
qeeqbox/mitre-visualizer,qeeqbox,https://github.com/qeeqbox/mitre-visualizer,"🧬 Mitre Interactive Network Graph (APTs, Malware, Tools, Techniques & Tactics)",2020-10-22 17:16:23,2021-10-05 01:05:41,31,Python,"mitre,network-graph,advanced-persistent-threat,malware,tool,attack,technique,tactic",15
qeeqbox/rhino,qeeqbox,https://github.com/qeeqbox/rhino,"Agile Sandbox for analyzing Windows, Linux and macOS malware and execution behaviors",2020-04-27 19:04:36,2021-09-22 21:01:19,24,JavaScript,"malware,analysis,sandbox,agile,behavior,customizable,windows,linux,virtualbox,api,webinterface,vms,react-interface,macos",6
qeeqbox/url-sandbox,qeeqbox,https://github.com/qeeqbox/url-sandbox,Scalable URL Sandbox for analyzing URLs and Domains from phishing attacks,2020-10-12 16:03:55,2021-10-05 01:03:56,56,Python,"url,sandbox,phishing,domain,malware,ads,analyzer,analyzing-urls,python,docker,websites",22
qilingframework/qiling,qilingframework,https://github.com/qilingframework/qiling,Qiling Advanced Binary Emulation Framework,2019-08-22 13:22:15,2021-10-08 02:48:54,2666,Python,"binary,emulator,framework,unicorn-emulator,malware,analysis,qiling,reverse-engineering,cross-architecture,uefi,unicorn-engine",408
qqTechnologies/qqBackdoor,qqTechnologies,https://github.com/qqTechnologies/qqBackdoor,for educational purposes only!,2020-10-24 20:12:39,2021-09-26 23:24:49,24,Java,"malware,java,minecraft",9
quantumcore/claw,quantumcore,https://github.com/quantumcore/claw,Source code of Claw Key logger previously sold on HackForums,2020-08-25 17:28:40,2021-09-03 19:27:52,26,C++,"keylogger,claw,hackforums,malware,spyware,builder",21
quantumcore/maalik,quantumcore,https://github.com/quantumcore/maalik,Feature-rich Post Exploitation Framework with Network Pivoting capabilities.,2020-08-11 13:19:29,2021-09-28 00:06:16,67,C,"hacking,network,pivoting,network-security,pentesting,penetration-testing,malware,payload,dllinjection,reflective-injection,remoteaccess,netsec,infosec,windows,rat,exploitation,dll",18
quantumcore/thawne,quantumcore,https://github.com/quantumcore/thawne,"Thawne is a Sentinel for your Program. A trojan that Reinfects systems. It installs itself on the system it's Executed on. After which Thawne keeps checking if your File Exists on the System and is Running. If it's not running then Start it, If it does not exist or is removed Reinstall it.",2020-10-13 17:43:36,2021-07-26 10:15:18,8,C,"hacking,trojan,malware",4
quark-engine/quark-engine,quark-engine,https://github.com/quark-engine/quark-engine,Android Malware (Analysis | Scoring) System,2019-10-22 01:19:27,2021-10-08 00:51:47,699,Python,"defcon,antivirus,android-malware,android,blackhat",105
quockhanhtn/KeyLoggerWithCSharp,quockhanhtn,https://github.com/quockhanhtn/KeyLoggerWithCSharp,,2021-04-07 15:26:51,2021-04-24 10:11:55,0,C#,"c-sharp,key-logger,malware,malware-samples",0
r00t0vi4/cuckoo-sender,r00t0vi4,https://github.com/r00t0vi4/cuckoo-sender,Send files for analysis in Cuckoo Sandbox from context menu,2015-03-04 18:13:20,2020-04-07 07:54:56,2,Shell,"cuckoo-sandbox,sandbox,malware,dfir",3
r0ck3r008/Ryuk,r0ck3r008,https://github.com/r0ck3r008/Ryuk,Malware Analysis of Ryuk Ransomware,2021-03-21 05:46:41,2021-09-19 22:50:55,1,TeX,"ryuk,ransomware,malware-analysis",0
r0ck3r008/SRE-Practical1,r0ck3r008,https://github.com/r0ck3r008/SRE-Practical1,SRE repo for Malware Reverse Engineering Practical1,2021-02-11 21:55:10,2021-02-21 22:35:15,0,TeX,"carberp,malware-analysis,volatility,rizin,reverse-engineering",0
r0ck3r008/malware-analysis,r0ck3r008,https://github.com/r0ck3r008/malware-analysis,An Aggregation of my Malware Analyses,2021-02-21 22:28:03,2021-04-28 02:38:36,0,,"malware-analysis,reverse-enginnering",0
r3d83ard/assemblyline_daily_sample,r3d83ard,https://github.com/r3d83ard/assemblyline_daily_sample,"Pulls daily samples from VTI, Malshare, and OTX",2017-10-30 19:01:42,2019-07-10 21:29:51,1,Python,"cse,assemblyline,malware,malware-analysis,malware-research,401trg",0
radareorg/radare2,radareorg,https://github.com/radareorg/radare2,UNIX-like reverse engineering framework and command-line toolset,2012-07-03 07:42:26,2021-10-08 04:24:32,15037,C,"radare2,c,commandline,reverse-engineering,forensics,security,binary-analysis,malware-analysis,disassembler,hacktoberfest",2549
rainyrainyday/HomebrewOverlay,rainyrainyday,https://github.com/rainyrainyday/HomebrewOverlay,Browser extension adware (showHomebrewOverlayOuter),2019-10-05 07:13:30,2021-09-01 03:23:32,53,JavaScript,"malware-analysis,malware,firefox-addon,firefox-extension,firefox,script-injection,adware,localstorage",10
rakshitshah94/wordpress-wp-vcd-malware-attack-solution,rakshitshah94,https://github.com/rakshitshah94/wordpress-wp-vcd-malware-attack-solution,Another attack on wordpress 4.8,2017-09-18 19:43:44,2021-06-02 21:20:20,30,PHP,"wordpress,malware,vcd,attack-on-wordpress,solution,rakshitshah94",15
ramortegui/clamxir,ramortegui,https://github.com/ramortegui/clamxir,CalmAV wrapper for elixir,2018-08-19 02:25:36,2021-09-09 19:09:57,5,Elixir,"clamav,elixir,antivirus,malware-detection,clamscan,clamdscan,phoenix-framework,phoenix,security-tools,web,security,security-scanner",1
ranguli/aquarium,ranguli,https://github.com/ranguli/aquarium,Normal people just have aquariums. :fish:,2020-03-04 23:22:27,2020-03-09 01:11:48,0,Python,"malware-analysis,malware-research,threat-intelligence",0
ranon-rat/golang-remote,ranon-rat,https://github.com/ranon-rat/golang-remote,is a remote access computer.,2020-11-08 21:16:48,2021-08-12 13:25:28,14,Go,"go,golang,hacking,hackingtool,http-server,rat,remote-control,malware,robotgo",5
raunvk/stealthware-backdoor,raunvk,https://github.com/raunvk/stealthware-backdoor,Persistent & Undetectable Malware Backdoor,2020-12-07 09:49:55,2021-09-08 20:23:46,18,C,"malware,backdoor,system-programming,gcc,mingw-w64,vulnerability,exploit,remote-access",10
razaborg/MalwareBazaarApi,razaborg,https://github.com/razaborg/MalwareBazaarApi,A Python3 module for MalwareBazaar API,2020-04-22 11:51:04,2020-11-22 12:11:38,4,Python,"python,module,library,malwarebazaar,api",1
razordeveloper/proton-crypter,razordeveloper,https://github.com/razordeveloper/proton-crypter,"Proton Crypter can be used fo education penetration test, personal tests, and to protect legal files which you do not want to be debugged or reverse engineered. We are not responsible for what you use our protection/encryption/obfuscation software for!",2020-06-20 00:12:47,2021-09-30 08:43:58,15,,"crypter,malware,packer,stub,proton",8
rbctee/MalwareDevelopment,rbctee,https://github.com/rbctee/MalwareDevelopment,Code and notes regarding Malware Development,2021-09-11 13:13:43,2021-10-07 19:47:02,0,C++,"malware,malware-research,malware-development,scripting,win32,python,cpp,csharp,powershell,golang,nim",0
rbctee/NimScripts,rbctee,https://github.com/rbctee/NimScripts,Some Nim programs I wrote while studying Malware techniques.,2021-08-16 20:42:43,2021-08-20 19:59:44,1,Nim,"nim,nim-lang,scripting,malware,privilege-escalation,process-hollowing",1
realaravinth/athena,realaravinth,https://github.com/realaravinth/athena,HTTP based framework for building command and control components for remote access trojans,2021-07-28 05:24:41,2021-08-20 21:04:56,1,Rust,"c2,command-and-control,remote-access-trojan,infosec,cybersecurity,malware-development",0
reb311ion/emerald,reb311ion,https://github.com/reb311ion/emerald,Import DynamoRIO drcov code coverage data into Ghidra,2020-06-16 16:50:23,2021-09-08 14:54:50,20,Python,"ghidra,reverse-engineering,code-coverage,malware-analysis,security-tools,dynamorio",4
reb311ion/replica,reb311ion,https://github.com/reb311ion/replica,Ghidra Analysis Enhancer 🐉,2020-01-23 23:18:55,2021-09-26 02:57:35,216,Python,"ghidra,reverse-engineering,malware-analysis,automation,binary,analysis,decompiler,disassembler,security-tools,security-audit,binary-analysis,ghidra-auto-analysis,rename-functions,label-references,replica,disassembly,decompilation,enhancment",27
redcode-labs/Coldfire,redcode-labs,https://github.com/redcode-labs/Coldfire,Golang malware development library,2020-11-06 18:36:48,2021-10-07 18:35:34,493,Go,"malware-development,malware,malware-research,golang,golang-library",82
redcode-labs/Neurax,redcode-labs,https://github.com/redcode-labs/Neurax,A framework for constructing self-spreading binaries,2020-11-27 13:08:09,2021-10-07 19:38:46,831,Go,"self-spreading,malware,golang,worm",72
redmagnu5/ForbiddenTear,redmagnu5,https://github.com/redmagnu5/ForbiddenTear,A real life ransomware,2020-04-11 21:54:24,2020-11-08 01:17:35,4,C#,"ransomware,malware,malware-research,csharp,dotnet,cryptography",5
rednaga/APKiD,rednaga,https://github.com/rednaga/APKiD,"Android Application Identifier for Packers, Protectors, Obfuscators and Oddities - PEiD for Android",2016-06-23 18:00:21,2021-10-08 00:37:03,1124,YARA,"android,antivirus,machine-learning,malware-detection,malware-analysis,malware-research,yara,yara-forensics,packers,android-protection,android-protect-apps,rasp,appshielding",215
rek7/dll-hijacking,rek7,https://github.com/rek7/dll-hijacking,dll proxying,2020-03-18 03:32:00,2021-08-24 07:17:38,34,C++,"windows,redteam,dll-hijacking,malware",17
rek7/fireELF,rek7,https://github.com/rek7/fireELF,fireELF - Fileless Linux Malware Framework,2019-04-17 19:45:23,2021-10-04 22:25:48,483,Python,"python,security,security-tools,malware,malware-development,linux,pentesting,redteam,exploitation,exploit-development,exploitation-framework,framework",94
rek7/mXtract,rek7,https://github.com/rek7/mXtract,mXtract - Memory Extractor & Analyzer,2019-03-18 19:57:42,2021-10-02 02:38:18,517,C++,"memory-hacking,credentials,stealing,cpp,cpp11,regex,redteam,malware,linux,c-plus-plus,security,security-tools,pentesting,exploitation",86
rek7/postshell,rek7,https://github.com/rek7/postshell,PostShell - Post Exploitation Bind/Backconnect Shell,2019-09-07 23:52:25,2021-09-28 02:01:31,74,C,"shell,backconnect,bindshell,reverse-shell,antidebugging,linux,c,post-exploitation,malware,security-tools,security,pentesting,redteam",18
rek7/troll-ware,rek7,https://github.com/rek7/troll-ware,"testing different, benign, methods for disrupting a normal operations ",2017-03-27 04:38:19,2020-03-05 15:22:29,5,C++,"funny,malware,troll,trollware,non-harmful",2
relyze-ltd/plugins,relyze-ltd,https://github.com/relyze-ltd/plugins,A repository of example plugins for Relyze Desktop.,2016-07-13 09:07:29,2021-07-18 06:49:23,21,Ruby,"reverse-engineering,binary-analysis,binary-diffing,x86,x64,arm,disassembler,malware-analysis,ruby,static-analysis,arm64",5
repnz/autoit-analysis,repnz,https://github.com/repnz/autoit-analysis,AutoIt Analysis Library: Parser & Emulator For Malware Researchers,2019-03-23 23:51:17,2021-06-09 20:25:22,15,Python,"autoit,emulation,parser,interpreter,malware-analysis",3
repnz/shellcode2exe,repnz,https://github.com/repnz/shellcode2exe,Batch script to compile a binary shellcode blob into an exe file,2019-07-12 07:47:18,2021-07-27 16:28:17,21,Batchfile,"shellcode,x86,x64,batch,pe,malware",5
reschl/EMPCA,reschl,https://github.com/reschl/EMPCA,,2017-08-04 13:01:16,2017-08-04 13:13:45,0,C,malware-analysis,0
restanse/HELLOCKER,restanse,https://github.com/restanse/HELLOCKER,Winlocker on python,2020-08-17 10:55:57,2021-09-18 16:37:30,14,Python,"winlocker,python-malware,bsod",10
ret42/RE-Thing,ret42,https://github.com/ret42/RE-Thing,"Reverse Engineering Tools (deobf, decompiler etc..)",2021-06-09 18:42:34,2021-10-03 11:23:21,1,,"reverse-engineering,assembly,re-tools,re,tools,deobfuscator,disassembler,malware-analysis,static-analysis",2
retr00exe/pyransom,retr00exe,https://github.com/retr00exe/pyransom,Ransomware script based on AES-CBC (Fernet Token) and RSA (PKCS1-OAEP) cryptosystem.,2021-01-14 17:42:36,2021-03-12 08:00:59,11,Python,"aes,rsa,ransomware,cryptography,pkcs1-oaep,fernet-encryption,malware",3
reverseame/malscan,reverseame,https://github.com/reverseame/malscan,Volatility plugin to detect malicious code thanks to ClamAV,2020-03-31 11:48:01,2020-11-24 07:38:55,1,Python,"volatility,volatility-plugins,clamav,python,malware-analysis",1
reverseame/winesap,reverseame,https://github.com/reverseame/winesap,Volatility plugin to search for all Autostart Extensibility Points (AESPs),2020-04-14 13:12:04,2020-11-30 17:16:38,3,Python,"volatility,volatility-plugins,python,malware-analysis,malware-persistence,autostar-extensibility-points,aesp",0
reversinglabs/reversinglabs-yara-rules,reversinglabs,https://github.com/reversinglabs/reversinglabs-yara-rules,ReversingLabs YARA Rules,2020-06-26 13:24:55,2021-10-01 20:55:32,371,YARA,"reverse-engineering,yara-rules,yara-signatures,ransomware-detection,ransomware-prevention,malware-detection,indicators-of-compromise,yara",63
rf-peixoto/Graverobber,rf-peixoto,https://github.com/rf-peixoto/Graverobber,PoC Ransomware payload. Any malicious use of this code is strictly prohibited. ,2021-05-29 13:51:04,2021-09-18 15:57:21,10,Python,"malware,ransomware,infosec",1
richkmeli/Richkware,richkmeli,https://github.com/richkmeli/Richkware,"Framework for building Windows malware, written in C++",2017-02-02 01:25:02,2021-10-08 00:25:21,376,C++,"malware,virus,worm,bot,spyware,keylogger,windows,c,cpp,mingw,hacking,hacker,hacktool,framework",115
richkmeli/Richkware-Android,richkmeli,https://github.com/richkmeli/Richkware-Android,,2020-12-07 14:50:13,2021-05-24 21:12:06,1,Java,"bot,java,android-application,android,virus,malware,hacking,spyware,hacker,hacktool",2
richkmeli/Richkware-Manager-Server,richkmeli,https://github.com/richkmeli/Richkware-Manager-Server,Service for management of hosts where is present a malware developed using Richkware framework.,2017-03-16 21:18:13,2021-09-10 14:46:23,11,Java,"rms,malware,antivirus,antimalware,trojan,spring,spring-boot,spring-security,secure",10
rickmark/mojo_thor,rickmark,https://github.com/rickmark/mojo_thor,Research about malware that infects the EFI and SMC of Apple MacBooks.,2017-08-20 14:26:56,2021-10-02 00:06:20,22,Assembly,"apple,efi,rootkit,malware",6
rickyxume/MalwareViT,rickyxume,https://github.com/rickyxume/MalwareViT,Training Vision Transformers from Scratch for Malware Classification,2021-08-04 05:26:52,2021-08-18 11:00:49,0,Jupyter Notebook,"transformer,malware-classification,cnn",0
rickyxume/Malware_Classification,rickyxume,https://github.com/rickyxume/Malware_Classification,Datawhale&科大讯飞2021A.I.开发者大赛恶意软件分类CV/NLP/表格三个方向的建模思路+伪标签LGB（rank11）,2021-08-19 10:16:15,2021-09-11 01:04:24,1,Jupyter Notebook,"malware-classification,nlp,tabular,cv",0
rieck/malheur,rieck,https://github.com/rieck/malheur,A Tool for Automatic Analysis of Malware Behavior,2009-05-06 10:03:07,2021-09-26 21:53:34,322,C,"machine-learning,clustering,classification,malware-analysis",94
rising-anti-malware-team/lame,rising-anti-malware-team,https://github.com/rising-anti-malware-team/lame,,2018-06-13 07:14:43,2021-08-31 10:21:50,8,C#,"anti-malware,antivirus,malware,malware-detection,linux,windows,x64,x86,mips,arm,unix,aix,python,nodejs,go,dotnet,java",4
rising-anti-malware-team/lame-machine-learning,rising-anti-malware-team,https://github.com/rising-anti-malware-team/lame-machine-learning,"（x64,仅用于测试）基于机器学习的人工智能恶意软件检测(评估)引擎，纯本地模型，适用于PDF/SWF/PE/PE+。Machine learning based malware detector(estimator) for SWF/PDF/PE/PE+, using local model only.",2018-06-15 09:18:24,2019-02-22 03:23:41,1,,"malware-detection,machine-learning,artificial-intelligence",3
rizwan3d/wholesystemcopy,rizwan3d,https://github.com/rizwan3d/wholesystemcopy,it crawl whole system copy and make zip files of given files type eg docx,2017-05-15 06:12:50,2021-07-27 16:00:31,4,C#,"bot,file,filebot,malware,windows,bootkit",4
rjbhide/BloomAutoYara,rjbhide,https://github.com/rjbhide/BloomAutoYara,This library perform automatic yara rule generation by using bloom filter for whitelisting.,2015-11-16 09:03:02,2018-09-28 14:39:51,6,Python,"yara,bloom-filter,malware",2
rjzak/decompressingyara,rjzak,https://github.com/rjzak/decompressingyara,For running Yara rules on malware samples stored in compressed files.,2019-12-27 15:53:51,2021-08-04 02:14:20,2,Go,"malware,yara,golang",1
rjzak/gogrammer,rjzak,https://github.com/rjzak/gogrammer,Generates byte ngrams from a collection of files with customisable parameters.,2019-10-19 22:13:36,2020-04-07 16:06:53,1,Go,"golang,ngrams,data-science,malware-analysis",0
rlyonheart/centaur.04,rlyonheart,https://github.com/rlyonheart/centaur.04,Malware analysis tool. ,2021-08-06 20:50:47,2021-09-21 08:07:47,2,Python,"malware-analysis,malware,malware-detection,malware-research,python",1
roachadam/MinerKiller,roachadam,https://github.com/roachadam/MinerKiller,Program designed to kill silent crypto miners.,2017-08-06 03:28:53,2021-09-21 09:21:56,19,C#,"cryptocurrency,miner,crypto,malware-detection",7
robert-mcdermott/dns-shield,robert-mcdermott,https://github.com/robert-mcdermott/dns-shield,"CoreDNS server with blacklist to block ads, tracking and malware",2018-10-14 20:43:13,2021-07-21 01:44:04,4,Shell,"coredns,malware-protection,ad-blocking,dns-firewall",0
robi052/bind9-rpz,robi052,https://github.com/robi052/bind9-rpz,Bind9 RPZ blacklist,2020-04-13 18:43:47,2020-12-26 23:21:01,1,,"bind9,rpz,networking,adblock,security,malware-protection,dns-firewall,dns,firewall",1
roman-int3/VirusFatal,roman-int3,https://github.com/roman-int3/VirusFatal,VirusFatal is are automation antivirus checker tool,2018-04-28 00:31:14,2018-08-31 03:30:45,1,Java,"virustotal,cloud-antivirus,antimalware,malware-analysis,malware-detection,malware",3
rordi/docker-antivirus,rordi,https://github.com/rordi/docker-antivirus,Docker antivirus & malware scanning (antivirus as a microservice / antivirus as a container) 🐳,2017-01-16 14:57:20,2021-10-06 00:03:48,60,Shell,"docker,antivirus,antimalware,docker-antivirus,docker-image,clamav,maldet,lmd,malware,antivirus-container",32
rpgeeganage/audit-node-modules-with-yara,rpgeeganage,https://github.com/rpgeeganage/audit-node-modules-with-yara,Audit Node Module folder with YARA rules to identify possible malicious packages hiding in node_moudles,2021-03-22 17:48:44,2021-05-12 20:51:49,17,YARA,"malware-analysis,static-analysis,yara-rules,yara-scanner,yara-forensics,nodejs,node-js,node-module,nodesecurity,node-security,node-security-program",1
